CustomerName	month	metercategory	pretaxcost
[CustomerName]-FA630340	9/1/2024	Azure Cosmos DB	15465.70183
[CustomerName]-E12862E5	12/1/2024	Backup	110.4913662
[CustomerName]-53475226	2/1/2024	API Management	42.8736
[CustomerName]-0DE7667B	3/1/2024	Azure Cosmos DB	542.9732
[CustomerName]-D1E775A0	7/1/2024	Redis Cache	95.99213594
[CustomerName]-17C145B4	6/1/2024	API Management	39.96
[CustomerName]-E5C3446F	12/1/2023	Container Registry	263.9275197
[CustomerName]-CBA66E32	12/1/2023	Service Bus	44.50675335
[CustomerName]-17C145B4	3/1/2024	Service Bus	0
[CustomerName]-D226A04D	7/1/2024	Network Watcher	4683.065977
[CustomerName]-FA630340	7/1/2024	Application Gateway	2085.166661
[CustomerName]-D226A04D	12/1/2023	Application Gateway	72803.24414
[CustomerName]-D226A04D	6/1/2024	Storage	779979.6468
[CustomerName]-9A49C9D4	9/1/2024	Email	6.56E-04
[CustomerName]-53475226	3/1/2024	Azure DNS	0.47
[CustomerName]-CD872C21	1/1/2024	Power BI Embedded	675.3952274
[CustomerName]-D1E775A0	4/1/2024	Key Vault	3.488635545
[CustomerName]-53475226	7/1/2024	Application Gateway	728.13048
[CustomerName]-9A49C9D4	7/1/2024	Azure DNS	44.78251503
[CustomerName]-D70A78C9	1/1/2024	Application Gateway	1421.350887
[CustomerName]-E12862E5	11/1/2024	SQL Database	40.32782331
[CustomerName]-FA630340	8/1/2024	Azure Front Door Service	18.49759615
[CustomerName]-725D082E	2/1/2024	Microsoft Defender for Cloud	6023.634739
[CustomerName]-D1E775A0	5/1/2024	Log Analytics	633.9535922
[CustomerName]-D70A78C9	2/1/2024	Redis Cache	174.6264
[CustomerName]-FA630340	3/1/2024	Azure DNS	13.77156372
[CustomerName]-9A49C9D4	5/1/2024	Azure Arc Enabled Databases	0
[CustomerName]-D226A04D	4/1/2024	Key Vault	26130.82151
[CustomerName]-D70A78C9	7/1/2024	Backup	1123.445309
[CustomerName]-26E1FEA2	11/1/2024	Azure Data Factory v2	3572.043263
[CustomerName]-D226A04D	7/1/2024	Redis Cache	40199.15129
[CustomerName]-FA630340	4/1/2024	Azure Monitor	23886.94462
[CustomerName]-DCB49AE5	9/1/2024	Azure App Service	0
[CustomerName]-D70A78C9	8/1/2024	Event Hubs	38.08413979
[CustomerName]-01FE71E8	11/1/2024	ExpressRoute	1411.438689
[CustomerName]-26E1FEA2	2/1/2024	Azure Purview	297.1568051
[CustomerName]-A21812C1	11/1/2024	Event Grid	4.27E-03
[CustomerName]-01FE71E8	11/1/2024	Container Registry	18.51938694
[CustomerName]-FA630340	9/1/2024	Insight and Analytics	14.02368997
[CustomerName]-D226A04D	9/1/2024	Traffic Manager	1700.352223
[CustomerName]-D226A04D	7/1/2024	Azure Load Testing	213.518
[CustomerName]-FA630340	9/1/2024	Bandwidth	2735.812379
[CustomerName]-C26803D4	4/1/2024	Bandwidth	0
[CustomerName]-50729A6B	5/1/2024	Virtual Machines	23295.24034
[CustomerName]-FA630340	1/1/2024	Machine Learning Studio	24.30557554
[CustomerName]-D70A78C9	10/1/2023	Virtual Machines	50481.60208
[CustomerName]-DCB49AE5	7/1/2024	Bandwidth	0.485592396
[CustomerName]-01FE71E8	11/1/2024	VPN Gateway	126.6842617
[CustomerName]-A6B2FA46	6/1/2024	Backup	6559.943636
[CustomerName]-17C145B4	3/1/2024	Azure Bastion	3.575753
[CustomerName]-9A49C9D4	8/1/2024	Backup	9736.47491
[CustomerName]-A21812C1	7/1/2024	Storage	2650.594302
[CustomerName]-50729A6B	9/1/2024	Azure Purview	828.6915822
[CustomerName]-02D80417	8/1/2024	Azure App Service	781.4201183
[CustomerName]-D226A04D	8/1/2024	Storage	806694.4757
[CustomerName]-D226A04D	8/1/2024	SignalR	2745.723785
[CustomerName]-FA630340	8/1/2024	VPN Gateway	375.1642012
[CustomerName]-0DE7667B	2/1/2024	Azure Synapse Analytics	2604.180985
[CustomerName]-D1E775A0	4/1/2024	Azure Database for MySQL	8.01355642
[CustomerName]-725D082E	9/1/2024	Azure Cosmos DB	2776.62159
[CustomerName]-D70A78C9	1/1/2024	Event Grid	20.26473529
[CustomerName]-02D80417	8/1/2024	Azure Active Directory for External Identities	0
[CustomerName]-CBA66E32	4/1/2024	Backup	27.48107606
[CustomerName]-E12862E5	12/1/2024	Virtual Machines Licenses	0
[CustomerName]-C26803D4	1/1/2024	Storage	0
[CustomerName]-26E1FEA2	12/1/2024	Log Analytics	3668.647334
[CustomerName]-01FE71E8	5/1/2024	Azure Monitor	207.3882238
[CustomerName]-50729A6B	10/1/2024	Application Gateway	1386.87552
[CustomerName]-DCB49AE5	10/1/2024	Functions	4.62640057
[CustomerName]-E5C3446F	12/1/2023	VPN Gateway	1069.5
[CustomerName]-D70A78C9	9/1/2024	Azure Data Factory v2	4815.191093
[CustomerName]-26E1FEA2	5/1/2024	Backup	97.59429608
[CustomerName]-DCB49AE5	7/1/2024	Azure Bastion	0
[CustomerName]-17C145B4	7/1/2024	Container Registry	291.3082655
[CustomerName]-50729A6B	2/1/2024	ExpressRoute	7982.728687
[CustomerName]-E5C3446F	2/1/2024	Content Delivery Network	5.385069503
[CustomerName]-26E1FEA2	12/1/2024	Azure Analysis Services	1440.870063
[CustomerName]-D70A78C9	3/1/2024	Azure Cognitive Search	295.655
[CustomerName]-D189DCD7	12/1/2024	Azure Arc	740.02704
[CustomerName]-E5C3446F	6/1/2024	Azure Active Directory for External Identities	0
[CustomerName]-D226A04D	9/1/2024	Service Bus	28473.38624
[CustomerName]-E12862E5	3/1/2024	Virtual Network	2.743362832
[CustomerName]-50729A6B	7/1/2024	Virtual Machines Licenses	3252.145603
[CustomerName]-FA630340	10/1/2024	Azure Bot Service	34.1440917
[CustomerName]-17C145B4	10/1/2024	Azure Monitor	24.78016703
[CustomerName]-CD872C21	12/1/2023	SQL Database	5746.24044
[CustomerName]-50729A6B	1/1/2024	Service Bus	1097.549373
[CustomerName]-50729A6B	11/1/2024	Azure DDOS Protection	9401.182791
[CustomerName]-E5C3446F	1/1/2024	Azure Active Directory for External Identities	0
[CustomerName]-17C145B4	2/1/2024	API Management	38.628
[CustomerName]-D226A04D	1/1/2024	Azure DDOS Protection	30218.69952
[CustomerName]-26E1FEA2	9/1/2024	Virtual Network	212.5534946
[CustomerName]-0DE7667B	2/1/2024	Azure App Service	1584.024925
[CustomerName]-0DE7667B	12/1/2024	Azure DNS	58.95653643
[CustomerName]-D226A04D	11/1/2023	Virtual Machine Licenses	1136.068069
[CustomerName]-E5C3446F	8/1/2024	Azure IoT Security	0
[CustomerName]-725D082E	2/1/2024	Log Analytics	2036.209533
[CustomerName]-CBA66E32	3/1/2024	Bandwidth	252.096035
[CustomerName]-725D082E	7/1/2024	SQL Database	70.21907036
[CustomerName]-A6B2FA46	7/1/2024	Microsoft Defender for Cloud	901.715125
[CustomerName]-DCB49AE5	11/1/2024	Functions	5.091737872
[CustomerName]-50729A6B	3/1/2024	Bandwidth	280.7564765
[CustomerName]-50729A6B	12/1/2024	Unassigned	3606.178845
[CustomerName]-A21812C1	4/1/2024	Virtual Machine Licenses	45.6737808
[CustomerName]-E5C3446F	11/1/2024	Azure Monitor	17602.04369
[CustomerName]-50729A6B	8/1/2024	Event Hubs	72.31680523
[CustomerName]-D1E775A0	12/1/2024	Azure Cosmos DB	422.8831494
[CustomerName]-FA630340	8/1/2024	Key Vault	13.99179641
[CustomerName]-53475226	5/1/2024	Azure App Service	282.6626
[CustomerName]-D226A04D	12/1/2023	Azure Monitor	10819.78101
[CustomerName]-FA630340	6/1/2024	Azure Active Directory B2C	0.873867209
[CustomerName]-FA630340	5/1/2024	Application Insights	16.85393258
[CustomerName]-26E1FEA2	12/1/2024	SQL Database	2394.675679
[CustomerName]-9A49C9D4	3/1/2024	Storage	25370.3799
[CustomerName]-50729A6B	3/1/2024	Traffic Manager	2.86E-05
[CustomerName]-50729A6B	12/1/2024	Azure Front Door Service	394.9149891
[CustomerName]-CBA66E32	12/1/2023	Functions	24.86036734
[CustomerName]-26E1FEA2	1/1/2024	Event Hubs	324.6962455
[CustomerName]-A21812C1	9/1/2024	Service Bus	8.696135849
[CustomerName]-D70A78C9	4/1/2024	Service Bus	24.39176326
[CustomerName]-E12862E5	7/1/2024	Key Vault	4.38E-03
[CustomerName]-26E1FEA2	6/1/2024	Virtual Machines Licenses	62.62709169
[CustomerName]-01FE71E8	7/1/2024	Bandwidth	2653.334783
[CustomerName]-FA630340	10/1/2024	SignalR	144.2408985
[CustomerName]-FA630340	5/1/2024	Log Analytics	15100.84261
[CustomerName]-A6B2FA46	12/1/2024	VPN Gateway	603.8436526
[CustomerName]-D226A04D	10/1/2023	Virtual WAN	58153.53248
[CustomerName]-50729A6B	6/1/2024	ExpressRoute	8257.995414
[CustomerName]-9A49C9D4	7/1/2024	Virtual Machines	8534.382893
[CustomerName]-26E1FEA2	11/1/2024	Logic Apps	294.6763855
[CustomerName]-FA630340	2/1/2024	Notification Hubs	327.3955799
[CustomerName]-FA630340	1/1/2024	Virtual Machine Licenses	2035.246934
[CustomerName]-D226A04D	6/1/2024	Azure DDOS Protection	31321.0697
[CustomerName]-FA630340	8/1/2024	Virtual Network	7844.434557
[CustomerName]-DCB49AE5	3/1/2024	Network Watcher	0
[CustomerName]-9A49C9D4	1/1/2024	Azure Arc Enabled Databases	0
[CustomerName]-50729A6B	2/1/2024	API Management	148.381632
[CustomerName]-01FE71E8	5/1/2024	Automation	13.4102372
[CustomerName]-D189DCD7	6/1/2024	Log Analytics	0
[CustomerName]-725D082E	11/1/2024	Storage	22006.84757
[CustomerName]-D226A04D	11/1/2023	Key Vault	457.3741026
[CustomerName]-CBA66E32	2/1/2024	API Management	129.938047
[CustomerName]-D226A04D	1/1/2024	Azure Active Directory for External Identities	16.17204095
[CustomerName]-CD872C21	2/1/2024	Storage	2285.545499
[CustomerName]-17C145B4	5/1/2024	Backup	358.2345333
[CustomerName]-CBA66E32	10/1/2023	Bandwidth	209.4014215
[CustomerName]-DCB49AE5	9/1/2024	Backup	0
[CustomerName]-17C145B4	7/1/2024	Virtual Machines Licenses	0
[CustomerName]-D1E775A0	6/1/2024	Azure Front Door Service	296.8178322
[CustomerName]-53475226	2/1/2024	SQL Database	3197.781905
[CustomerName]-50729A6B	6/1/2024	SQL Database	3392.372067
[CustomerName]-50729A6B	5/1/2024	SignalR	0
[CustomerName]-D226A04D	10/1/2023	App Configuration	799.986
[CustomerName]-17C145B4	2/1/2024	SQL Database	274.175336
[CustomerName]-D189DCD7	1/1/2024	Log Analytics	0
[CustomerName]-53475226	12/1/2024	SQL Database	4129.893321
[CustomerName]-D226A04D	4/1/2024	Virtual Machine Licenses	1571.251121
[CustomerName]-01FE71E8	4/1/2024	Network Watcher	104.3216131
[CustomerName]-C26803D4	5/1/2024	Storage	0
[CustomerName]-D189DCD7	8/1/2024	Automation	0
[CustomerName]-53475226	7/1/2024	Virtual Machines Licenses	0
[CustomerName]-17C145B4	7/1/2024	VPN Gateway	119.1888
[CustomerName]-D70A78C9	4/1/2024	SQL Database	1622.167688
[CustomerName]-D1E775A0	5/1/2024	SQL Database	321.3198981
[CustomerName]-E12862E5	12/1/2024	Microsoft Defender for Cloud	28.62049227
[CustomerName]-E12862E5	3/1/2024	Log Analytics	1.657423407
[CustomerName]-D226A04D	6/1/2024	Azure Grafana Service	3131.011875
[CustomerName]-E12862E5	3/1/2024	Azure Monitor	1.597557897
[CustomerName]-D1E775A0	1/1/2024	Logic Apps	211.6150504
[CustomerName]-D1E775A0	12/1/2024	Storage	571.7960857
[CustomerName]-50729A6B	7/1/2024	Microsoft Defender for Cloud	6849.482233
[CustomerName]-D226A04D	6/1/2024	Azure Front Door Service	156502.7706
[CustomerName]-A21812C1	1/1/2024	Azure Database for MySQL	72.35344525
[CustomerName]-50729A6B	6/1/2024	Azure Cognitive Search	993.7728
[CustomerName]-E5C3446F	9/1/2024	Load Balancer	146.2578565
[CustomerName]-53475226	2/1/2024	Azure Cognitive Search	65.424
[CustomerName]-E5C3446F	11/1/2024	Automation	127.6407258
[CustomerName]-02D80417	4/1/2024	Microsoft Defender for Cloud	13.40548463
[CustomerName]-17C145B4	6/1/2024	Azure App Service	57.6
[CustomerName]-E5C3446F	8/1/2024	Logic Apps	0.172244365
[CustomerName]-E5C3446F	3/1/2024	Virtual Machines Licenses	2094.345345
[CustomerName]-50729A6B	1/1/2024	ExpressRoute	8533.261836
[CustomerName]-01FE71E8	7/1/2024	Insight and Analytics	48.22049326
[CustomerName]-53475226	5/1/2024	Backup	2678.438892
[CustomerName]-FA630340	7/1/2024	Azure Policy	0
[CustomerName]-725D082E	5/1/2024	Azure App Service	69.75655431
[CustomerName]-D226A04D	6/1/2024	GitHub	113296.5643
[CustomerName]-26E1FEA2	5/1/2024	Microsoft Defender for Cloud	790.6259401
[CustomerName]-DCB49AE5	9/1/2024	Insight and Analytics	0
[CustomerName]-725D082E	2/1/2024	API Management	7.94E-04
[CustomerName]-01FE71E8	2/1/2024	Event Grid	0.135242117
[CustomerName]-E12862E5	8/1/2024	Bandwidth	15.14971366
[CustomerName]-17C145B4	1/1/2024	Azure App Service	72.168
[CustomerName]-E5C3446F	10/1/2024	Azure Monitor	18363.61515
[CustomerName]-D70A78C9	11/1/2023	Service Bus	40.68656587
[CustomerName]-17C145B4	12/1/2023	Backup	330.1628793
[CustomerName]-FA630340	9/1/2024	Power Apps	48.24797844
[CustomerName]-DCB49AE5	12/1/2024	Automation	0
[CustomerName]-A6B2FA46	5/1/2024	Virtual Machines	2412.674004
[CustomerName]-D226A04D	3/1/2024	Virtual Network	45138.47325
[CustomerName]-FA630340	5/1/2024	Machine Learning Studio	25.2727918
[CustomerName]-26E1FEA2	1/1/2024	Virtual Machines Licenses	61.63710041
[CustomerName]-FA630340	3/1/2024	Azure Monitor	19700.48366
[CustomerName]-50729A6B	6/1/2024	Service Bus	1196.246494
[CustomerName]-0DE7667B	11/1/2024	Azure Monitor	7.401839247
[CustomerName]-A21812C1	5/1/2024	Key Vault	2.10E-02
[CustomerName]-D1E775A0	12/1/2024	Azure Maps	6.010303377
[CustomerName]-50729A6B	5/1/2024	Azure Synapse Analytics	1052.397622
[CustomerName]-17C145B4	1/1/2024	API Management	41.292
[CustomerName]-A21812C1	7/1/2024	Microsoft Entra Domain Services	104.3102951
[CustomerName]-50729A6B	5/1/2024	Storage	27967.52607
[CustomerName]-CD872C21	12/1/2023	Virtual Network	188.2619547
[CustomerName]-CBA66E32	7/1/2024	Event Hubs	20.92981064
[CustomerName]-A6B2FA46	6/1/2024	Azure Firewall	941.0350095
[CustomerName]-FA630340	5/1/2024	App Configuration	94.04494382
[CustomerName]-50729A6B	3/1/2024	Azure NetApp Files	2652.721644
[CustomerName]-53475226	12/1/2024	Azure Monitor	4.95616129
[CustomerName]-50729A6B	4/1/2024	Bandwidth	432.5108178
[CustomerName]-D1E775A0	1/1/2024	Insight and Analytics	0
[CustomerName]-0DE7667B	8/1/2024	Container Registry	43.46234832
[CustomerName]-02D80417	11/1/2023	Microsoft Defender for Cloud	13.72164574
[CustomerName]-FA630340	5/1/2024	App Center	150.8426966
[CustomerName]-FA630340	4/1/2024	ExpressRoute	2291.91862
[CustomerName]-FA630340	5/1/2024	Microsoft Defender for Cloud	6729.475969
[CustomerName]-D70A78C9	9/1/2024	Notification Hubs	3.38E-03
[CustomerName]-02D80417	4/1/2024	Service Bus	0
[CustomerName]-725D082E	11/1/2024	Network Watcher	4.441593741
[CustomerName]-E5C3446F	2/1/2024	Azure Grafana Service	71.0309
[CustomerName]-E5C3446F	10/1/2024	Unassigned	1678.0749
[CustomerName]-0DE7667B	12/1/2024	SQL Database	8157.026626
[CustomerName]-26E1FEA2	7/1/2024	VPN Gateway	50.15025979
[CustomerName]-53475226	6/1/2024	SQL Database	3253.446008
[CustomerName]-26E1FEA2	2/1/2024	SQL Database	1610.269381
[CustomerName]-02D80417	10/1/2023	Storage	61.842515
[CustomerName]-50729A6B	11/1/2024	Notification Hubs	125.6958972
[CustomerName]-D226A04D	1/1/2024	Azure Data Factory v2	300.2947765
[CustomerName]-FA630340	9/1/2024	Azure DevOps	4110.488346
[CustomerName]-53475226	5/1/2024	Microsoft Defender for Cloud	648.7185402
[CustomerName]-9A49C9D4	4/1/2024	SQL Database	316.0614013
[CustomerName]-9A49C9D4	3/1/2024	Network Watcher	0
[CustomerName]-D70A78C9	7/1/2024	Azure Firewall	16403.05848
[CustomerName]-D70A78C9	8/1/2024	Virtual Machines Licenses	1696.51163
[CustomerName]-50729A6B	8/1/2024	Azure Purview	856.8544841
[CustomerName]-0DE7667B	7/1/2024	Backup	25.12145807
[CustomerName]-01FE71E8	9/1/2024	Azure Site Recovery	43.47448048
[CustomerName]-01FE71E8	6/1/2024	Azure Cosmos DB	0.176554347
[CustomerName]-01FE71E8	2/1/2024	Virtual Machines	25978.41445
[CustomerName]-26E1FEA2	7/1/2024	Container Registry	19.4847295
[CustomerName]-A21812C1	8/1/2024	Azure Data Factory v2	6.84E-04
[CustomerName]-A21812C1	12/1/2024	SaaS	2340.978764
[CustomerName]-CBA66E32	11/1/2023	App Configuration	34.02968144
[CustomerName]-53475226	4/1/2024	Cognitive Services	3.08E-02
[CustomerName]-D226A04D	1/1/2024	GitHub	13644.23029
[CustomerName]-D70A78C9	4/1/2024	Microsoft Defender for Cloud	4586.210931
[CustomerName]-E5C3446F	10/1/2024	Log Analytics	2677.373118
[CustomerName]-A21812C1	4/1/2024	Log Analytics	32.19606979
[CustomerName]-D1E775A0	6/1/2024	Insight and Analytics	0
[CustomerName]-D226A04D	3/1/2024	Microsoft Defender for Cloud	244780.1197
[CustomerName]-725D082E	5/1/2024	Backup	0.577417721
[CustomerName]-D70A78C9	11/1/2023	SQL Database	3521.10053
[CustomerName]-D226A04D	3/1/2024	App Configuration	783.2646
[CustomerName]-725D082E	12/1/2024	Log Analytics	2478.585857
[CustomerName]-CD872C21	5/1/2024	Azure Monitor	2.72690387
[CustomerName]-D226A04D	11/1/2023	Virtual Network	36910.3727
[CustomerName]-53475226	9/1/2024	Key Vault	0.71730027
[CustomerName]-50729A6B	10/1/2024	Azure Bot Service	0.2106
[CustomerName]-17C145B4	6/1/2024	Azure Cognitive Search	61.2
[CustomerName]-CBA66E32	1/1/2024	API Management	135.1316592
[CustomerName]-725D082E	2/1/2024	Container Instances	73.24424418
[CustomerName]-725D082E	8/1/2024	Azure Monitor	2.127096108
[CustomerName]-CBA66E32	12/1/2023	Azure DNS	0.461610418
[CustomerName]-02D80417	11/1/2023	Service Bus	0
[CustomerName]-A6B2FA46	1/1/2024	Azure Firewall	946.812419
[CustomerName]-D226A04D	6/1/2024	Azure Active Directory for External Identities	21.842733
[CustomerName]-D189DCD7	9/1/2024	Automation	0
[CustomerName]-FA630340	12/1/2023	App Center	146.7079501
[CustomerName]-50729A6B	3/1/2024	Cognitive Services	55.5714
[CustomerName]-50729A6B	8/1/2024	Microsoft Defender for Cloud	7201.029173
[CustomerName]-17C145B4	9/1/2024	Virtual Network	822.0271799
[CustomerName]-D189DCD7	2/1/2024	Log Analytics	0
[CustomerName]-9A49C9D4	7/1/2024	Bandwidth	57.08798994
[CustomerName]-D70A78C9	4/1/2024	ExpressRoute	106.5959161
[CustomerName]-FA630340	12/1/2023	Microsoft Defender for Cloud	6214.580977
[CustomerName]-FA630340	1/1/2024	Application Insights	24.31337235
[CustomerName]-DCB49AE5	9/1/2024	Azure Firewall	0
[CustomerName]-D189DCD7	11/1/2024	Storage	301.7688921
[CustomerName]-FA630340	6/1/2024	Virtual Machine Licenses	1970.653556
[CustomerName]-9A49C9D4	9/1/2024	Virtual Machines Licenses	9.38205744
[CustomerName]-890E4584	9/1/2024	Microsoft Defender for Cloud	0
[CustomerName]-9A49C9D4	7/1/2024	Azure Firewall	1136.949719
[CustomerName]-D70A78C9	11/1/2023	Microsoft Defender for Cloud	5687.338905
[CustomerName]-A6B2FA46	12/1/2024	Virtual Machines Licenses	0
[CustomerName]-53475226	3/1/2024	Azure Bastion	132.3533852
[CustomerName]-01FE71E8	11/1/2024	Service Bus	2.21E-03
[CustomerName]-0DE7667B	2/1/2024	API Management	1060.031544
[CustomerName]-CD872C21	5/1/2024	Virtual Network	181.3085983
[CustomerName]-FA630340	12/1/2023	App Configuration	91.4670795
[CustomerName]-FA630340	6/1/2024	Redis Cache	3625.304977
[CustomerName]-01FE71E8	6/1/2024	Event Grid	0.130463103
[CustomerName]-D1E775A0	5/1/2024	Virtual Network	62.71779585
[CustomerName]-26E1FEA2	9/1/2024	Azure Policy	0
[CustomerName]-50729A6B	11/1/2024	Azure App Service	33082.02838
[CustomerName]-17C145B4	12/1/2023	Microsoft Defender for Cloud	12.65
[CustomerName]-D226A04D	12/1/2023	Email	5.32E-03
[CustomerName]-E5C3446F	3/1/2024	Sentinel	2654.655857
[CustomerName]-50729A6B	7/1/2024	Azure Arc Enabled Databases	0
[CustomerName]-E5C3446F	9/1/2024	Azure Database for MySQL	1573.210528
[CustomerName]-01FE71E8	3/1/2024	Logic Apps	8.130516308
[CustomerName]-A21812C1	7/1/2024	Network Watcher	9.36E-04
[CustomerName]-D70A78C9	4/1/2024	Container Registry	137.4684859
[CustomerName]-DCB49AE5	8/1/2024	Insight and Analytics	0
[CustomerName]-0DE7667B	8/1/2024	VPN Gateway	132.2832
[CustomerName]-D1E775A0	2/1/2024	Azure Maps	6.250868176
[CustomerName]-50729A6B	7/1/2024	VPN Gateway	1939.69728
[CustomerName]-725D082E	1/1/2024	Event Hubs	10.29289727
[CustomerName]-DCB49AE5	3/1/2024	Load Balancer	0
[CustomerName]-D226A04D	5/1/2024	Azure Data Factory v2	2062.464937
[CustomerName]-E12862E5	10/1/2024	Virtual Machines	3492.201585
[CustomerName]-02D80417	4/1/2024	Azure Monitor	0
[CustomerName]-01FE71E8	8/1/2024	Azure Firewall	3582.762992
[CustomerName]-50729A6B	1/1/2024	SQL Database	7344.77352
[CustomerName]-A21812C1	3/1/2024	NAT Gateway	31.15690754
[CustomerName]-9A49C9D4	3/1/2024	Load Balancer	15.74670868
[CustomerName]-A21812C1	7/1/2024	Logic Apps	0.190001353
[CustomerName]-50729A6B	5/1/2024	Azure DNS	20.91441254
[CustomerName]-DCB49AE5	3/1/2024	Microsoft Entra Domain Services	0
[CustomerName]-D1E775A0	2/1/2024	Azure Front Door Service	280.5696225
[CustomerName]-01FE71E8	2/1/2024	Azure Bastion	863.7988795
[CustomerName]-CD872C21	6/1/2024	Logic Apps	1.60E-03
[CustomerName]-CBA66E32	8/1/2024	Content Delivery Network	0.424509921
[CustomerName]-26E1FEA2	6/1/2024	API Management	1474.489166
[CustomerName]-D70A78C9	2/1/2024	Azure Grafana Service	104.07224
[CustomerName]-01FE71E8	9/1/2024	Backup	4351.635149
[CustomerName]-E12862E5	9/1/2024	Bandwidth	18.94793954
[CustomerName]-D1E775A0	2/1/2024	Storage	394.0519701
[CustomerName]-D1E775A0	12/1/2024	Azure Bastion	134.9581629
[CustomerName]-26E1FEA2	3/1/2024	Azure Cognitive Search	1798.274336
[CustomerName]-E5C3446F	9/1/2024	Network Watcher	0
[CustomerName]-DCB49AE5	4/1/2024	Storage	22.21719026
[CustomerName]-E5C3446F	5/1/2024	Application Gateway	2423.0592
[CustomerName]-9A49C9D4	10/1/2024	Azure Monitor	1.307645161
[CustomerName]-A6B2FA46	7/1/2024	Storage	8189.516878
[CustomerName]-E5C3446F	10/1/2024	Microsoft Copilot for Security	13689.6
[CustomerName]-50729A6B	4/1/2024	Azure Firewall	3761.091666
[CustomerName]-725D082E	12/1/2024	API Management	2.67E-03
[CustomerName]-FA630340	3/1/2024	Azure Arc Enabled Databases	0
[CustomerName]-50729A6B	11/1/2024	Azure Bot Service	3.69198
[CustomerName]-DCB49AE5	3/1/2024	Logic Apps	8.35E-03
[CustomerName]-CD872C21	1/1/2024	Automation	3.30E-04
[CustomerName]-E12862E5	10/1/2024	Storage	1537.319577
[CustomerName]-725D082E	4/1/2024	Virtual Machines	25475.43968
[CustomerName]-17C145B4	1/1/2024	Virtual Machines	5234.565696
[CustomerName]-01FE71E8	4/1/2024	Load Balancer	315.8551121
[CustomerName]-D226A04D	6/1/2024	Key Vault	25567.54845
[CustomerName]-A6B2FA46	4/1/2024	Event Grid	0
[CustomerName]-26E1FEA2	4/1/2024	Functions	345.7787803
[CustomerName]-A21812C1	5/1/2024	Azure Database for MySQL	61.08596625
[CustomerName]-17C145B4	12/1/2023	Sentinel	0.521266631
[CustomerName]-A21812C1	2/1/2024	Bandwidth	125.5669017
[CustomerName]-50729A6B	3/1/2024	Azure Kubernetes Service	80.36543451
[CustomerName]-26E1FEA2	3/1/2024	Virtual Machines	7655.668607
[CustomerName]-A6B2FA46	2/1/2024	Virtual Machine Licenses	0
[CustomerName]-D70A78C9	4/1/2024	Azure Monitor	6752.762052
[CustomerName]-D70A78C9	5/1/2024	Event Grid	141.9161676
[CustomerName]-53475226	11/1/2024	Storage	3461.317108
[CustomerName]-FA630340	4/1/2024	Logic Apps	642.3842949
[CustomerName]-0DE7667B	4/1/2024	Service Bus	491.0095472
[CustomerName]-D226A04D	2/1/2024	Storage	670971.8935
[CustomerName]-A6B2FA46	5/1/2024	Azure DNS	1.405344944
[CustomerName]-A21812C1	9/1/2024	Azure Data Factory v2	6.47E-04
[CustomerName]-D1E775A0	10/1/2024	Service Bus	43.72809428
[CustomerName]-FA630340	4/1/2024	Redis Cache	3671.311816
[CustomerName]-D1E775A0	7/1/2024	NAT Gateway	62.68782474
[CustomerName]-26E1FEA2	6/1/2024	Azure App Service	8976.339859
[CustomerName]-9A49C9D4	10/1/2024	ExpressRoute	4926.0488
[CustomerName]-725D082E	8/1/2024	Key Vault	5.592048817
[CustomerName]-9A49C9D4	8/1/2024	Azure DNS	44.07773601
[CustomerName]-725D082E	10/1/2024	Logic Apps	164.2709891
[CustomerName]-17C145B4	5/1/2024	Microsoft Defender for Cloud	12.65
[CustomerName]-D1E775A0	10/1/2024	Bandwidth	4.912515021
[CustomerName]-26E1FEA2	1/1/2024	Azure App Service	8170.499508
[CustomerName]-D226A04D	3/1/2024	Log Analytics	461924.4336
[CustomerName]-01FE71E8	4/1/2024	Azure DDOS Protection	2681.096883
[CustomerName]-0DE7667B	3/1/2024	Event Grid	0.405528387
[CustomerName]-FA630340	1/1/2024	Azure Active Directory for External Identities	0
[CustomerName]-A21812C1	10/1/2024	API Management	87.56441141
[CustomerName]-D226A04D	4/1/2024	Azure Database for MySQL	19058.61763
[CustomerName]-A6B2FA46	2/1/2024	Backup	6645.728789
[CustomerName]-01FE71E8	6/1/2024	GitHub	482.4794971
[CustomerName]-26E1FEA2	8/1/2024	Azure Arc Enabled Databases	0
[CustomerName]-50729A6B	9/1/2024	Virtual Network	3558.260929
[CustomerName]-E5C3446F	5/1/2024	VPN Gateway	1069.5
[CustomerName]-D70A78C9	9/1/2024	Azure App Service	7083.384864
[CustomerName]-50729A6B	1/1/2024	Azure DNS	39.89746073
[CustomerName]-E5C3446F	4/1/2024	API Management	326.8944
[CustomerName]-01FE71E8	9/1/2024	Sentinel	6.77E-06
[CustomerName]-E5C3446F	2/1/2024	Virtual Network	306.4723542
[CustomerName]-0DE7667B	12/1/2024	API Management	1149.10042
[CustomerName]-CD872C21	9/1/2023	Azure Data Factory v2	473.6490966
[CustomerName]-D226A04D	1/1/2024	Application Gateway	65567.26571
[CustomerName]-53475226	10/1/2024	Logic Apps	7.344215334
[CustomerName]-FA630340	7/1/2024	Stream Analytics	660.7448392
[CustomerName]-01FE71E8	4/1/2024	Storage	18238.75277
[CustomerName]-D1E775A0	12/1/2024	Virtual Machines	1202.179092
